PlaceName,Etymology,Derivation,ReferenceTitle
Shadwell,'Shallow spring/stream'.,sceald Old English - Shallow (especially of water).; wella Old English,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names
Shoreditch,"'Steep bank ditch'or perhaps simply, 'shore ditch'.","dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; scora Old English - The shore of the sea or a lake, a river-bank, a precipitous slope.",A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names
Southwark,'South fortification'. Earlier it was known as 'fortification of the Suthrigena (= people of Surrey)'.,"sūð Old English - South, southern.; weorc Old English - A work, a building structure; a fortification.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey
Spitalfields,'Land belonging to a religious house' or 'land belonging to a hospital'. This was held by the Priory of St. Mary Spital.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; spitel Middle English - A hospital, a religious house, a house of the Knights Hospitallers.",E. Ekwall; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names
St. Marylebone,"'St. Mary's stream'. Originally, Tiburne, after the river. Later changed after the dedication of the church.",burna Old English - A stream.; saint Modern English - A saint.,E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
St. Pancras,"The name is from church dedicated to the saint, which was in existence by at least 1086.",Saint's Name Unknown - Saint's name.,Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London
Stoke Newington,"'New log-built farm/settlement' or perhaps, 'new farm/settlement at the tree-stumps'.","nīwe Old English - New.; stocc Old English - A tree-trunk, a stump, a log of wood, a stock (esp. in boundary marks or place-names that denote structures made of logs); a set of stocks as an engine of punishment.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names; A.D. Mills; Dictionary of English Place-Names
Streatham,'Roman road homestead/village' or h'emmed-in land on a Roman road'. It is on the Roman road from Brighton to London.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; strēt Old English",Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Tooting Bec and Graveny,"Uncertain. Plural forms may indicate 'Tota's people' or the separate manors of Tooting (= 'Tota's place') Bec and Graveney. Alternatively, 'look-out place', although this may be less likely on topographic grounds.",-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; Family name Unknown - Family name.; Personal name (Old English) Old English - Personal name; tōt Old English - A look-out.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Wandsworth,'*Waendel's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Wapping,"Uncertain. '*Waepa's people' or perhaps, 'miry/marshy place'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; wapol Old English - A pool, a marsh (probably).",Gover et al; Place-names of Middlesex apart from the City of London; Mills; Dictionary of London Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Westminster,'West monastery'.,"mynster Old English - A monastery, the church of a monastery or religious body, a church served by secular clergy.; west Old English - Western, west.",Mills; Dictionary of London Place-Names; Gover et al; Place-names of Middlesex apart from the City of London; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Woolwich,'Trading-centre dealing in wool'.,"wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.; wull Old English - Wool.",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Winifred D. Abbott; Thesis on Kent
