PlaceName,Etymology,Derivation,ReferenceTitle
Shipton Lee,"Originally two separate places. Shipton is 'sheep hill' and Lee is OE leah, perhaps in its later sense of 'pasture'.","dūn Old English - A hill.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; scēp Old English",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Simpson,'Sigewine's farm/settlement.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names
Slapton,"'Slippery place farm/settlement' or 'slippery/muddy farm/settlement'. Alternatively, the first element may be used as place-name.","Place-name Unknown - Place-name; slǣp Old English - A slippery place.  Not certain to have been used of marshes.; slǣpe Old English - Slippery, muddy.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire
Soulbury,"'At the gully fortification' or perhaps, 'Sulh's fortification'.",burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name; sulh Old English - A plough; a ploughland (i.e. the amount of land which can be cultivated with one plough).,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names
Stantonbury,'Stone farm/settlement' with the addition of the French surname of Radulfus Barri who held a fee in Stanton in 1235.,"Family name Unknown - Family name.; stān Old English - A stone, stone, rock.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire
Steeple Claydon,"'Clayey hill' with a 'steeple', ie., a church, to distinguish from other Claydons.","clǣg Old English - Clay, clayey soil.; clǣgig Old English - Clayey.; dūn Old English - A hill.; stēpel Old English",A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Stewkley,"'Tree-stump wood/clearing' or perhaps, '*Styfic's wood/clearing'.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Uncertain) Unknown - Personal name; styfic Old English - A stump.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire
Stoke Goldington,'Outlying farm/settlement'. A greater part of the manor was held by Peter of Goldington as early as 1167.,"Family name Unknown - Family name.; stoc Old English - A place, a secondary settlement.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire
Stoke Hammond,"'Outlying farm/settlement'. It was held by Hamon, son of Mainfelin, a descendant of the DB owner.","Personal name (Uncertain) Unknown - Personal name; stoc Old English - A place, a secondary settlement.",Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Stoke Mandeville,'Outlying farm/settlement'. It was held by the Mandeville family in the 13th century.,"Family name Unknown - Family name.; stoc Old English - A place, a secondary settlement.",Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Stoke Poges,"'Outlying farm/settlement'. It was held by Imber le Pugeis who came to England with Eleanor of Provence who married Henry III in 1326. The exact site of the meeting-places is unknown. Stoke, along with Burnham, Desborough and four and half hundreds of sou","Family name Unknown - Family name.; hundred Old English - One hundred; an administrative division of a county.; stoc Old English - A place, a secondary settlement.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; Anderson (unspecified work)
Stokenchurch,'Log-built church'.,cirice Old English - A church.; stoccen Old English - Made of logs.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire
Stone,"'Stones'. The meeting-place may have been marked by some prominent stone. The village is on a hill-spur on a cross-road and would have been a suitable place for meeting. It, along with Risborough hundred, was later absorbed by Aylesbury hundred.","hundred Old English - One hundred; an administrative division of a county.; stān Old English - A stone, stone, rock.",A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names
Stony Stratford,Stony 'Roman road ford'. This is where Watling Street crosses the River Ouse.,"ford Old English - A ford.; stānig Old English - Stony, rocky; made of stone.; strāt Old English - A Roman road. (May be a form of ""stret"").",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Stowe,'Place'.,stōw Old English - A place; a place of assembly; a holy place.,A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Swanbourne,"'Swan stream or perhaps, 'herdman's stream'.",burna Old English - A stream.; swan Old English - A swan.,Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Taplow,"'*Taeppa's/*Teppa's mound'. The reference is to the burial mound in the church-yard which, in the 19th century, yielded the Taplow Anglo-Saxon hoard.",hlāw Old English - A tumulus; a hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Place-names of Buckinghamshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Tattenhoe,'Tata's hill-spur'.,hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Old English) Old English - Personal name,Place-names of Buckinghamshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
