PlaceName,Etymology,Derivation,ReferenceTitle
Bamburgh,"'Bebbe's fortification'. It was called after Aethfrith of Bernicia's queen. It was originally called Dinguayrdi or Dinguaoaroy, from Celtic *din-, 'fort' and an obscure second element.",burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Barrow Law,'Briar mound'.,brēr Old English; hlāw Old English - A tumulus; a hill.,E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bassington,"Originally a township in Eglingham ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Beadnell,'Beda's nook of land'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Beanley,'Bean wood/clearing'.,"bēan Old English - A bean.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Bearl,'Barley hill'.,"bere Old English - Barley.; hyll Old English - A hill, a natural eminence or elevated piece of ground.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Bebside,'*Bibba's corner of land'.,"Personal name (Old English) Old English - Personal name; scēat Old English - A corner of land, an angle, a projecting piece of land.",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bedlington,'Farm/settlement connected with *Bedla/Betla' or 'farm/settlement at *Bedla's/Betla's place'.,"-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Belford,"Uncertain. Possibly, 'ford at the bell-shaped hill' or perhaps, 'farm/settlement near a beacon or funeral pyre'. Alternatively, *Bel may also represent an element meaning 'island' or 'glade'.",bēl Old English; belle Old English - A bell; probably also a bell-shaped hill.; ford Old English - A ford.,Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bellingham,"Uncertain. Either, 'homestead/village of the bell-shaped hill dwellers' or simply, 'bell-shaped hill homestead/village'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; belle Old English - A bell; probably also a bell-shaped hill.; hām Old English - A village, a village community, a manor, an estate, a homestead.",E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
