PlaceName,Etymology,Derivation,ReferenceTitle
Beckenham,'*Beohha's homestead/village' or '*Beohha's hemmed-in land'. *Beohha is a monothematic masculine personal name.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Wallenberg; Kentish Place-Names; A.D. Mills; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent; Ekwall; Studies1; Mills; Dictionary of London Place-Names
Bekesbourne,"'(Estate called) Burna' [see Littlebourne], with later manorial affix from the de Beche family, here in the late 12th cent.",burna Old English - A stream.; Personal name (Uncertain) Unknown - Personal name,"Wallenberg; The Place-Names of Kent; Watts; Cambridge Dictionary of English Place-names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names"
Benenden,'Woodland pasture connected with Bionna'. Bionna is a monothematic masculine personal name.,"-ing- Old English - Connective particle, linking a first element to a final element.; denn Old English; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent
Bethersden,'*Beaduric's woodland pasture'. *Beaduric is a dithematic masculine personal name.,denn Old English; Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Betteshanger,"Perhaps 'wooded slope by a house or building', though the first element may rather be an OE monothematic masculine personal name *Byttel.","bytle Old English - A building, a house.; hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.); Personal name (Old English) Old English - Personal name","The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names"
Bexley,'Box-tree wood/clearing'.,"byxe Old English - A box-tree; a box-thicket.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Wallenberg; The Place-Names of Kent; E. Ekwall; Dictionary of English Place-Names; Wallenberg; Kentish Place-Names; A.D. Mills; Dictionary of English Place-Names; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mills; Dictionary of London Place-Names
Bicknor,Probably 'slope below the pointed hill'.,"bica Old English - A woodpecker; a bill, a beak; a beak-like projection.; ōra Old English - A shore, hill-slope; possibly also the foot of a slope.  (Used in place-names only in the parts of southern England where Jutish and West Saxon dialects were operative.)",The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Winifred D. Abbott; Thesis on Kent
Bidborough,'*Bitta's hill'. *Bitta is a monothematic masculine personal name.,berg Old English; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Wallenberg; The Place-Names of Kent; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Biddenden,'Woodland pasture connected with *Bida'. *Bida is a monothematic masculine personal name.,"-ing- Old English - Connective particle, linking a first element to a final element.; denn Old English; Personal name (Old English) Old English - Personal name",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bilsington,'Bilswi,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Hough; Women in English Place-names"
Birchington,'Farm/settlement growing with birch-trees'.,"bircen Old English - Growing with birch-trees, birchen; used substantively to mean a place overgrown with birches, a birch copse.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Wallenberg; The Place-Names of Kent"
Bircholt,'Birch wood'.,birce Old English; holt Old English - A wood. (Probably of a single species.),"Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; Wallenberg; The Place-Names of Kent"
Birling,Probably 'people of *B,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Ekwall; English place-names in -ing (2nd ed.); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent; Wallenberg; Kentish Place-Names
Bishopsbourne,"'(Estate called) Burna' [see Littlebourne], with later affix (OE biscop) from its possession by the Archbishop of Canterbury.",biscop Old English - A bishop.; burna Old English - A stream.,"Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Wallenberg; The Place-Names of Kent; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Wallenberg; Kentish Place-Names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names"
Blackmanstone,'Bl,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names; Wallenberg; The Place-Names of Kent"
Blean,Probably 'rough ground' (OE *blea in the dative form *blean). The Forest of Blean was early used as a tract of woodland pasture.,"blēa Old English - Course, rough ground.; Personal name (Uncertain) Unknown - Personal name","The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names; Wallenberg; Kentish Place-Names; A.D. Mills; Dictionary of English Place-Names; Ekwall; Studies1; Wallenberg; The Place-Names of Kent"
Bobbing,'People of Bobba'. Bobba is a monothematic masculine personal name.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Wallenberg; Kentish Place-Names; Ekwall; English place-names in -ing (2nd ed.); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bonnington,'Farm/settlement connected with Buna'. Buna is a monothematic masculine personal name.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Wallenberg; The Place-Names of Kent; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Borden,A difficult name. Probably either 'valley by a ridge' or 'woodland pasture by a ridge'.,"bor Old English - A hill, an eminence.; denn Old English; denu Old English - A valley.",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Winifred D. Abbott; Thesis on Kent
Borough Green,"ME grene 'green place' added to an earlier place-name of uncertain origin: probably either 'fortification' (OE burh) or 'borough, tithing' (OE borg).","berg Old English; borg Old English - A pledge, security.; burh Old English - A fortified place.",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Boughton Aluph,"Either 'farm/estate where beech-trees grow' or 'farm/estate held by charter'. There are three other formally identical Boughtons in Kent, all parishes. Four occurrences of 'estate held by written title' seems the more likely option, particularly given the",bōc Old English - A beech-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Wallenberg; The Place-Names of Kent; Watts; Cambridge Dictionary of English Place-names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; A.D. Mills; Dictionary of English Place-Names; The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Boughton Malherbe,"Either 'farm/estate where beech-trees grow' or 'farm/estate held by charter'. There are three other formally identical Boughtons in Kent, all parishes. Four occurrences of 'estate held by written title' seems the more likely option, particularly given the",bōc Old English - A beech-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Winifred D. Abbott; Thesis on Kent
Boughton Monchelsea,"Either 'farm/estate where beech-trees grow' or 'farm/estate held by charter'. There are three other formally identical Boughtons in Kent, all parishes. Four occurrences of 'estate held by written title' seems the more likely option, particularly given the",bōc Old English - A beech-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Winifred D. Abbott; Thesis on Kent; The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names
Boughton under Blean,"Either 'farm/estate where beech-trees grow' or 'farm/estate held by charter'. There are three other formally identical Boughtons in Kent, all parishes. Four occurrences of 'estate held by written title' seems the more likely option, particularly given the",bōc Old English - A beech-tree.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Wallenberg; The Place-Names of Kent; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names
Boxley,'Box-tree wood/clearing'.,"box Old English - A box-tree.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names
Brabourne,'Broad stream'.,"brād Old English - Broad, spacious, wide, large.; burna Old English - A stream.","A.D. Mills; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; The Place-Names of Kent; E. Ekwall; Dictionary of English Place-Names"
Brasted,'Broad place'.,"brād Old English - Broad, spacious, wide, large.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bredgar,'Broad triangular plot'.,"brād Old English - Broad, spacious, wide, large.; gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.)",Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bredhurst,"'Board wooded-hill', perhaps referring to a place were boards were made or obtained.","bred Old English - A plank, a board.; hyrst Old English - A wooded hill.",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Winifred D. Abbott; Thesis on Kent
Brenchley,Probably 'wood/clearing of a man called *Br,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name","Coates and Breeze, Celtic Voices English Places; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Wallenberg; Kentish Place-Names; A.D. Mills; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent"
Brenzett,'Burnt fold or stable'.,"berned Old English - Burnt.; set Old English - A dwelling, a camp, a place for animals, a stable, a fold.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Wallenberg; The Place-Names of Kent"
Bridge,'Bridge'. This is the point at which the Dover-Canterbury Roman road (Margary no. 1a) crosses the Nailbourne (the upper reaches of the Little Stour).,brycg Old English - A bridge; a causeway.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names"
Bromley,'Wood/clearing where broom grows'.,"brōm Old English - Broom; a thorny bush or shrub.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Mills; Dictionary of London Place-Names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names
Brook,'Brook'. A tributary of the River Stour runs through the parish.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.)","Wallenberg; The Place-Names of Kent; Watts; Cambridge Dictionary of English Place-names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names"
Brookland,"The interpretation of this name as '(newly-cultivated) land by a brook' is unsatisfactory. This is originally a simplex OE broc in the sense 'marsh' rather than 'stream', later alternating with ME brok-land 'marsh-land'. It is perhaps noteworthy that Broo","brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.","The Vocabulary of English Place-Names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names"
Broomfield,'Open land where broom grows'.,"brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Buckland,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. This is Buckland-near-Dover; the name recurs in Buckland-near-Faversham.",bōc-land Old English - Land granted by charter.,"Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; The Place-Names of Kent"
Buckland,"'Charter land', i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. This is Buckland-near-Faversham; the name recurs in Buckland-near-Dover.",bōc-land Old English - Land granted by charter.,Wallenberg; The Place-Names of Kent; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burham,'Fortification homestead/village'.The significance is uncertain - perhaps 'homestead/village at or with a fortification' or 'homestead/village belonging to a fortification'?,"burh Old English - A fortified place.; hām Old English - A village, a village community, a manor, an estate, a homestead.",Wallenberg; Kentish Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Wallenberg; The Place-Names of Kent; Ekwall; Studies1; The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Burmarsh,'Marsh of the town-dwellers' (with OE burh-ware here referring to the people of Canterbury). Burmarsh belonged to St Augustine's in Canterbury from an early date.,burh-ware Old English - Town dwellers.; mersc Old English - A marsh.,"Watts; Cambridge Dictionary of English Place-names; Wallenberg; The Place-Names of Kent; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Wallenberg; Kentish Place-Names; E. Ekwall; Dictionary of English Place-Names; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent"
Canterbury,"'Fortification of the people of Kent'. This place was earlier called Durovernum (British *duro- 'a town with gateways, a walled town' + *uerno- 'an alder swamp, a marsh').",burh Old English - A fortified place.; Cantware Old English - The dwellers of Kent.,"Wallenberg; The Place-Names of Kent; Cullen; The Place-names of the Lathes of St Augustine and Shipway, Kent; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gelling; Signposts to the Past; Watts; Cambridge Dictionary of English Place-names; Wallenberg; Kentish Place-Names"
Capel,'Chapel'. Capel was once a chapelry in Tudeley parish.,capel Old French,Wallenberg; The Place-Names of Kent; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
