PlaceName,Etymology,Derivation,ReferenceTitle
Coton,'At the cottages'.,"cot Old English - A cottage, a hut, a shelter, a den.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Cotterstock,"Probably, 'dairy outlying farm/settlement'","coð-ærn Old English - A sick-house, a hospital.; corther Old English - Dairy; stoc Old English - A place, a secondary settlement.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Cottesbrooke,'*Cott's/*Codd's brook'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Cottingham,'Homestead/village of *Cott's/Cotta's people'.,"-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Courteenhall,Uncertain. '*Corta's/ *Curta's nook of land' or 'nook of the enclosed piece of land'.,"corte Old English - A short plot of ground, a piece of land cut off.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Cranford St. Andrew and St. John,'Crane/heron ford'. The churches are dedicated to St. Andrew and St. John.,cran Old English - A crane; probably also a heron or similar bird.; ford Old English - A ford.; Saint's Name Unknown - Saint's name.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Crick,"Probably, 'cliff'.","creig C; crūc Old English - A hill, a barrow, a mound.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Croughton,'Farm/settlement at the fork in the river'. Croughton is situated in a tongue of land between two streams.,creowel Old English - The fork of a river or road.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Culworth,'*Cula's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,"A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Dallington,'Farm/settlement connected with Daegel'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Daventry,'*Dafa's tree'.,"Personal name (Old English) Old English - Personal name; trēow Old English - A tree; a large piece of wood, a post, a beam.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Deene,'Valley'.,denu Old English - A valley.,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Deenethorpe,'Deene's outlying farm/settlement'.,"Place-name Unknown - Place-name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Denford,'Valley ford'.,denu Old English - A valley.; ford Old English - A ford.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Denton,"Probably, 'Farm/settlement connected with Dod(d)a/Dud(d)a'.","-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Desborough,'Deor's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Dingley,"Uncertain. 'Dynni's wood/clearing' or perhaps, 'hollow wood/clearing'.","dingle Middle English - An abyss, a deep hollow; a deep dell, a narrow valley.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Dodford,'Dodda's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Draughton,'Dray farm/settlement'.,"drag Old Norse - A soft slope or valley; a watercourse, a portage.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Duddington,'Farm/settlement connected with Dud(d)a/Dod(d)a'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Duston,"Uncertain. 'Heap farm/settlement', perhaps referring to the hill on which the village sits, or 'dusty farm/settlement'.",dus Old English - A heap.; dūst Old English - Dust.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Earls Barton,"'Barley farm'. It was held by David, Earl of Huntingdon in the 12th century.","bere-tūn Old English - A barley enclosure, a barley farm; later a demesne farm, an outlying grange.; eorl Middle English - A count, an earl.","A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
East Carlton,'Free peasants' farm/settlement'.,"ēast Old English - Eastern, east.; karl Old Norse - A freeman of the lower class, a peasant.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
East Farndon,'Ferny hill'.,dūn Old English - A hill.; fearn Old English - A fern; ferns; a ferny place.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
East Haddon,"'Heathy hill'. 'East' to distinguish from West Haddon, Guilsborough Hd.","dūn Old English - A hill.; ēast Old English - Eastern, east.; hǣð Old English - Heather; a tract of uncultivated land.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Easton Maudit,'East farm/settlement'. It was held by John Maleth in 1166.,"ēast Old English - Eastern, east.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Easton Neston,'Eadstan's farm/settlement' or 'Aethelstan's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Easton-on-the-Hill,'East farm/settlement' on the hill.,"ēast Old English - Eastern, east.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Ecton,'Ecca's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Edgcote,"Perhaps, 'cottage(s) of the Hwicce'.","cot Old English - A cottage, a hut, a shelter, a den.; Tribal-Name Old English - Tribal name.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Elkington,"'Elta's hill' or perhaps, less likely, 'swan hill'.",dūn Old English - A hill.; elfitu Old English; Personal name (Uncertain) Unknown - Personal name,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Evenley,'Level wood/clearing'.,"efen Old English - Even, flat, level.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Everdon,'Wild boar hill'.,"dūn Old English - A hill.; eofor Old English - A wild boar.; magna Latin - Big, great.; parva Latin - Small.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Eydon,'*Aega's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Farthinghoe,"Uncertain. Possibly, 'hill-spur of the dwellers among the ferns' or perhaps, 'ferny-place hill spur'.",-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; fearn Old English - A fern; ferns; a ferny place.; hōh Old English - A heel; a sharply projecting piece of ground.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Farthingstone,"Probably, 'Farthegn's farm/settlement'. Alternatively, perhaps less likely is, 'farm/settlement of Farndon's people'. Probably 'farmstead of a man called Farthegn'.",-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old Norse) Old Norse - Personal name; Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Fawsley,"Perhaps, 'fallow deer wood/clearing' or 'fallow-coloured wood/clearing'. It was created out of the combination of the 'Egelweardesle' and 'Grauesende' hundreds in the 12th century. According to Morton, the hundred-court was held under a beech-tree called","fealu Old English - Fallow, pale brown or reddish yellow.; hundred Old English - One hundred; an administrative division of a county.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","Anderson (unspecified work); Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Faxton,"Uncertain. 'Grassy farm/settlement'. Alternatively, the first element may be a personal name: 'Fakr' or 'Faecce'.","feax Old English - Hair; rough, coarse grass.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Finedon,'Assembly valley'.,"denu Old English - A valley.; þing Old English - An assembly, a council, a meeting.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Fineshade,'Finn's head'.,hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).; Personal name (Old Norse) Old Norse - Personal name,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Floore,"'Floor', perhaps referring to a Roman tessellated pavement. South of the neighbouring parish of Nether Heyford such a pavement has been unearthed. Alternatively, it may refer to the situation of the village in the valley bottom of the River Nene.","flōr Old English - A floor, a pavement, the ground.; flōre Old English - A floor.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Fotheringhay,'Foddering island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; fōdring Old English - Foddering, grazing.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Foxley Hundred,"'Fox wood/clearing'. Foxley, a hamlet in Blakesley parish, gave its name to the DB hundred that later became the Green's Norton hundred. For the possible meeting-place see the entry for that place.","fox Old English - A fox.; hundred Old English - One hundred; an administrative division of a county.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Anderson (unspecified work)"
Furtho,Uncertain. 'Before the hill-spur' or 'ford hill-spur'.,"ford Old English - A ford.; forð Old English - In front, before.; hōh Old English - A heel; a sharply projecting piece of ground.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Gartree Hundred,"'Tree on a triangual piece of land'. It is called after Gartree Bush in Shangton parish, 0.5 miles N of the village. It is on the Gartree Road, or 'via Devana', a Roman road running SE from Leicester.","geiri Old Norse - A triangular plot of ground.; hundred Old English - One hundred; an administrative division of a county.; tré Old Norse - A tree; a large piece of wood, a post, a beam.; vápnatak Old Norse - A wapentake, a sub-division of a county.",Cox; The Place-names of Leicestershire; Anderson (unspecified work)
Gayton,"Probably, '*Gaega's farm/settlement'.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Geddington,"'Farm/settlement connected *Gaete' or 'farm/settlement connected with Geiti'. Alternatively, 'goat place farm/settlement'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; gāt Old English - A goat.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Glapthorn,Uncertain. 'Glappa's thorn-tree' or 'glaep-thorn' an otherwise obscure plant name.,Personal name (Old English) Old English - Personal name; þorn Old English - A hawthorn-tree.,"A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Glendon,"'Clean hill,', ie., a bare or smooth tract of land.","clǣne Old English - Clean, clear of weeds, etc.; dūn Old English - A hill.","Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Grafton Regis,'Grove farm/settlement'. It was a crown posession.,"grāf Old English - A grove, a copse.; rex Latin - A king.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Grafton Underwood,'Grove farm/settlement'. The affix refers to Rockingham Forest.,"grāf Old English - A grove, a copse.; tūn Old English - An enclosure; a farmstead; a village; an estate.; under Old English - Under, beneath, below.; wudu Old English - A wood; or wood, timber.","E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Gravesend Hundred,"'Grove's end (boundary)'. The hundred was later absorbed into Fawsley hundred. See also Egelweardesle hundred. The meeting-place may have been located about 2 miles north of that of the Fawsley hundred, at a boundary mark north of Badby parish.","ende Old English - An end; the end of something, the end of an estate, a district or quarter of a village or town.; grǣfe Old English - A grove, a copse, a thicket.; hundred Old English - One hundred; an administrative division of a county.","Anderson (unspecified work); Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Great and Little Addington,'Farm/settlement connected with Eadda/Aeddi'.,"-ingtūn Old English - A settlement called after, or connected with . . .; magna Latin - Big, great.; parva Latin - Small.; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Great and Little Billing,Uncertain. 'Bill's/Billa's people'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; belle Old English - A bell; probably also a bell-shaped hill.; bill Old English - A bill, a sword; topographically a sharp ridge, a headland, the edge of a hill, a promontory.; Personal name (Old English) Old English - Personal name","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Great and Little Creaton,'Cliff farm/settlement'.,creig C; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Great and Little Harrowden,'Heathen temple hill'.,"dūn Old English - A hill.; hearg Old English - A heathen place of worship, a temple, sacred grove, idol.; magna Latin - Big, great.; parva Latin - Small.","Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Great and Little Houghton,'Hill-spur farm/settlement'.,"hōh Old English - A heel; a sharply projecting piece of ground.; magna Latin - Big, great.; parva Latin - Small.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Great and Little Oakley,'Oak-tree wood/clearing'.,"āc Old English - An oak-tree.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; magna Latin - Big, great.; parva Latin - Small.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Great and Little Weldon,'Spring/stream hill'.,dūn Old English - A hill.; wella Old English,"Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Great Bowden,"'Bucge's hill', a feminine personal name or 'Bugga's hill', an apparently unisex name. 'Great' to distinguish from Little Bowden, Northamptonshire.",Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Great Cransley,'Cranes'/herons' wood/clearing'.,"cran Old English - A crane; probably also a heron or similar bird.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names"
Great Doddington,"'Farm/settlement connected with Dod(d)a/Dud(d)a'. Alternatively, it has been suggested because of the frequency of names derived from OE Dod(d)-ingtun or Dud(d)ingtun that they are more likely to represent topographical terms rather than personal names. T","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; dod Old English - A hill.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Great Oxendon,'Oxen hill'.,"dūn Old English - A hill.; magna Latin - Big, great.; oxa Old English - An ox.","E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Greatworth,'Gravelly enclosure'.,grēot Old English - Gravel.; worð Old English - An enclosure.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Green's Norton,"'North farm/settlement'. Henry Grene, Knight, held the manor jointly with his son, Thomas, in 1369. Green's Norton was first mentioned as a hundred in the 12th century. Earlier it was called 'Foxley Hundred' (see entry). The site of the meeting-place may","hundred Old English - One hundred; an administrative division of a county.; norð Old English - Northern, north.; Personal name (Uncertain) Unknown - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Grendon,'Green hill'.,"dūn Old English - A hill.; grēne Old English - Green, grass-grown.","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Gretton,"'Gravel farm/settlement' or perhaps, 'great farm/settlement'.","grēat Old English - Thick, stout, bulky, massive. Later meaning 'big in size'.; grēot Old English - Gravel.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names"
Guilsborough,"'*Gyldi's fortification'. the hundred is called after Guilsborough, but the site of the meeting-place is unknown.",burh Old English - A fortified place.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
Hackleton,'Farm/settlement connected with *Haeccel'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Hamfordshoe Hundred,,hōh Old English - A heel; a sharply projecting piece of ground.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,"Anderson (unspecified work); Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933)"
Hanging Houghton,'Houghton (= hill-spur farm/settlement) on a steep slope'.,hangende Old English - Hanging; used of places on a steep slope.; hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover; Mawer and Stenton, The Place-Names of Northamptonshire (Cambridge, 1933); Watts; Cambridge Dictionary of English Place-names"
