PlaceName,Etymology,Derivation,ReferenceTitle
Irmingland,"Uncertain. 'Land of *Eorma's people' or perhaps, 'land connected with *Eorma'.","-ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Irstead,'Mud place'.,"gyr Old English - Mud, filth; a marsh.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
Itteringham,"Uncertain. Perhaps, 'homestead/village of Ytra's/*Ytri's people' or 'homestead/village of the Ytteringas (= those dwelling outside)'.",-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; Personal name (Old English) Old English - Personal name; ūterra Old English - Outer.,E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Kelling,'*Cylla's/Ceolla's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Kempstone,'Cymi's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
Kenninghall,"Probably, 'nook of land at Cena's place', but perhaps, 'nook of land of Cena's people'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Keswick,'Cheese specialised farm'.,"cēse Old English; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Ketteringham,"Possibly, 'homestead/village of *Cytra's people', but the origins of the specific are not certain.",-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Kettlestone,'Ketil's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
Kilverstone,"'*Kilvert's farm/settlement'. The name may be a by-name from ON kylfu-vorthr, 'defender of the ship's prow'.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Kimberley,"'Cyneburg's wood/clearing', a feminine personal name.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
King's Lynn,'Pool'. 'King's' was added in the 16th century.,king Middle English - A king.; lïnn Celtic,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
