PlaceName,Etymology,Derivation,ReferenceTitle
Narborough,'North fortification'.,"burh Old English - A fortified place.; norð Old English - Northern, north.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Nether Broughton and Old Dalby,'Brook farm/settlement'. 'Valley farm/settlement'. 'Old' to distinguish from Great and Little Dalby.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); bȳ Old Norse - A farmstead, a village.; dalr Old Norse - A valley.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names"
Neville Holt,'Wood'. It was held by Thomas Neville in 1498.,Family name Unknown - Family name.; holt Old English - A wood. (Probably of a single species.),"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Newbold Verdon,'New buildings'. It was held by Nicholas de Verdun in 1226.,"bōðl Old English - A dwelling, a dwelling-place, a house.; Family name Unknown - Family name.; nīwe Old English - New.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names"
Newton Harcourt,'New farm/settlement'. It was held by Richard de Harcurt in 1236.,Family name Unknown - Family name.; nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Newtown Linford,'New farm/settlement' and 'lime-tree ford'.,ford Old English - A ford.; linden Old English - Growing with lime-trees.; nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Normanton le Heath,'Norwegian Vikings' farm/settlement' on the heath.,"hǣð Old English - Heather; a tract of uncultivated land.; Norðman Old English - A Northman, a Norwegian.; tūn Old English - An enclosure; a farmstead; a village; an estate.","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
North and South Kilworth,'Enclosure of *Cyfel's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,"Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Norton juxta Twycross,'North farm/settlement' next to Twycross.,Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Noseley,'Nothwulf's farm/settlement'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Oadby,"Probably, 'Authi's farm/settlement'. Alternatively, the first element might be 'empty/desolate' from ON authr or 'easy/convenient' from ODan oth.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name","Watts; Cambridge Dictionary of English Place-names; G. Fellows Jensen, Scandinavian Settlement-Names in the East Midlands (Copenhagen, 1978); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Oakthorpe and Donisthorpe,'Aki's outlying farm'.,"Personal name (Old Norse) Old Norse - Personal name; Personal name (Uncertain) Unknown - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Odstone,"Uncertain. 'Oddr's farm/settlement' or perhaps, 'farm/settlement on a protrusion of land'.","oddr Old Norse - A protruding piece of land, often higher than its surroundings.; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Orton on the Hill,'Upper farm/settlement'.,"tūn Old English - An enclosure; a farmstead; a village; an estate.; ufan Old English - Over, above.  (Comparative: higher, upper.  Superlative: uppermost.)","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Osbaston,'Asbjorn's farm/settlement'.,Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names"
Osgathorpe,"'Asgautr's farm/settlement' or perhaps, 'Osgod's farm/settlement'.","Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Owston and Newbold (Saucy),'Oswulf's farm/settlement'. 'New buildings'. It was held by Simon de la Saucey in 1252.,"bōðl Old English - A dwelling, a dwelling-place, a house.; Family name Unknown - Family name.; nīwe Old English - New.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Packington,'Farm/settlement connected with Paca'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Peatling Magna and Parva,'*Peotla's people' or '*Peotla's place'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; magna Latin - Big, great.; parva Latin - Small.; Personal name (Old English) Old English - Personal name","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Peckleton,'Farm/settlement connected with *Peohtel/Peohtla' varying with 'Peohtel's/Peohtla's farm/settlement'.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Pickwell with Leesthorpe,'Peak spring/stream'. 'Leoh's/Leofhere's outlying farm/settlement'.,"Personal name (Old English) Old English - Personal name; pīc Old English - A point; a pointed tool; a pike (the fish); a pointed hill.; wella Old English; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.","Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names"
