PlaceName,Etymology,Derivation,ReferenceTitle
Weston Coleville,"'West farm/settlement', probably in relation to Carlton. It was held by the de Coleville family.","Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.; west Old English - Western, west.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; E. Ekwall; Dictionary of English Place-Names
Westwick,'West specialised-farm'.,"west Old English - Western, west.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names
Whaddon,'Wheat hill'.,dūn Old English - A hill.; hwǣte Old English - Wheat.,Reaney; Place-names of Cambridgeshire and the Isle of Ely; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Whittlesey,'*Wit(t)el's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Whittlesford,"'*Wit(t)el's ford'. The meeting-place might have been the ford at Whittlesford Bridge, where Whittlesford, Pampisford and Hinxton parishes. Place-names of Cambridgeshire identifes a 'Mutlow', from OE (ge) mot +hlaw, 'meeting mound/hill', on the border of",ford Old English - A ford.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,"E. Ekwall; Dictionary of English Place-Names; Anderson (unspecified work); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; Meaney; Hundred meeting-places in the Cambridge regions, CVEP, 195-240"
Wicken,'At the specialised farms'.,"wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely
Wilburton,"'Wilburh's farm/settlement', a feminine personal name.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Cambridgeshire and the Isle of Ely
Willingham,'Homestead/village of *Wifel's people' or 'hemmed-in land of *Wifel's people'.,"-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Wimblington,'Farm/settlement connected with Wynnbald'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names
Wimpole,'Wina's pool'.,Personal name (Old English) Old English - Personal name; pōl Old English - A pool.,Reaney; Place-names of Cambridgeshire and the Isle of Ely; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Wisbech St Mary,"Uncertain. 'Valley of the River Wisse', or 'marshy valley', 'marshy ridge'. St. Mary from the dedication of the church. For the hundred name see entry for Wisbech St. Peter.","bæc Old English - A back; used topographically of a ridge, varying from a low ridge in marshy ground to a steep escarpment.; bǣce Old English - A beach.; River-name Unknown - River-name; Saint's Name Unknown - Saint's name.; wisc Old English - A marshy meadow.; wisse Old English - A meadow, a marsh.",Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Wisbech St Peter,"Uncertain. 'Valley of the River Wisse' or 'marshy valley', 'marshy ridge'. St. Peter from the dedication of the church. Wisbech is mentioned as a separate hundred from the 13th century.","bæc Old English - A back; used topographically of a ridge, varying from a low ridge in marshy ground to a steep escarpment.; beche Middle English - A stream in a valley.; hundred Old English - One hundred; an administrative division of a county.; River-name Unknown - River-name; Saint's Name Unknown - Saint's name.; wisce Old English - A marshy meadow",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work)
Witcham,'Hemmed-in land where wych-elm grows'.,hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; wice Old English - A wych-elm-tree.,Reaney; Place-names of Cambridgeshire and the Isle of Ely; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Witchford,"'Wych-elm ford'. Witchford was the caput of the double hundred og Ely. North and South Witchford are first mentioned as separate hundreds from the 13th century. Witchford was the meeting-place of the hundred of Ely (DB), later the hundred court was held a",ford Old English - A ford.; hundred Old English - One hundred; an administrative division of a county.; wice Old English - A wych-elm-tree.,Reaney; Place-names of Cambridgeshire and the Isle of Ely; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Anderson (unspecified work); A.D. Mills; Dictionary of English Place-Names
Woodditton,'Ditch farm/settlement'. 'Wood' to distinguish from Fen Ditton.,"dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; tūn Old English - An enclosure; a farmstead; a village; an estate.; wudu Old English - A wood; or wood, timber.",A.D. Mills; Dictionary of English Place-Names; Reaney; Place-names of Cambridgeshire and the Isle of Ely; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
