PlaceName,Etymology,Derivation,ReferenceTitle
Penryn,'Promontory'.,penn rynn C,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names"
Penzance,'Holy head'.,penn C; sans C,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Padel, Cornish place-names; A.D. Mills; Dictionary of English Place-Names"
Perranarworthal,'St. Piran's church in Arwothel (= beside the marsh)'. Perna was from Ireland or Wales and the patron saint of tinners.,ar C; goethel C; saint Modern English - A saint.,"Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names"
Perranuthnoe,"'St. Piran's church in Uthno', a name of obscure origins and meaning.",Obscure element Unknown - Obscure element; Saint's Name Unknown - Saint's name.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Padel, Cornish place-names; Watts; Cambridge Dictionary of English Place-names"
Perranzabuloe,"'St. Piran's in the sand'. Prior to this it was known simply as Lanpiran, 'St. Piran's church' from Co lann and the saint's name.",in Latin - In.; sabulo Latin - Sand.; Saint's Name Unknown - Saint's name.,"A.D. Mills; Dictionary of English Place-Names; Padel, Cornish place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Phillack,'St. Felek'. Nothing is known of this saint.,Saint's Name Unknown - Saint's name.,"Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Philleigh,"'St. Fily'. He is mentioned in the 10th century list of Cornish parochial saints, but nothing else is known of him. The personal name is known in Wales and Brittany, but no other church dedications are in evidence.",Saint's Name Unknown - Saint's name.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Padel, Cornish place-names"
Pillaton,"'Post farm/settlement' or perhaps, 'pill-oat farm/settlement', a variety of oat , Avena nuda L. or the 'naked oat', which is hull-less.","pīl Old English - A spike, an arrow, a shaft, a pile.; pil-āte Old English - Pill-oats.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Padel, Cornish place-names"
Poughill,"Uncertain. Either, 'Pohha's spring/stream' or, in a transferred sense of the element, 'pouch spring/stream'.","Personal name (Uncertain) Unknown - Personal name; pohha Old English - A pouch, a bag.; wella Old English","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Padel, Cornish place-names"
Poundstock,'Outlying farm/settlement with an animal-pound'.,"pund Old English - A pound, an enclosure into which stray cattle were put.; stoc Old English - A place, a secondary settlement.","Padel, Cornish place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Probus,"'St. Probus'. He is mentioned in the 10th century list of Cornish parochial saints, but nothing else is known of him.",Saint's Name Unknown - Saint's name.,"E. Ekwall; Dictionary of English Place-Names; Padel, Cornish place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Quethiock,'Wooded place'.,-ek C; cuid C,"A.D. Mills; Dictionary of English Place-Names; Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Rame,Uncertain. A guess of 'barrier' has been ventured but the forms are too late to draw any certain conclusions about the etymology of this place-name.,"hrama Old English - A post, a barrier.","Watts; Cambridge Dictionary of English Place-names; Padel, Cornish place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Redruth,'Red ford'.,rïd C; rudh C,"Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names"
Roche,'Rock' referring to a prominent granite tor.,"rocher Old French - A rock, a rocky place.","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Padel, Cornish place-names"
Ruan Lanihorn,'St. Ruan/Rumon'. 'Lanihorne (= Rihoarn's church)' to distinguish from Ruan Major and Ruan Minor. Little is known of this saint except that his relics were removed to Tavistock Abbey.,lann C; Personal name (Uncertain) Unknown - Personal name; Saint's Name Unknown - Saint's name.,"Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names"
Ruan Major,'St. Ruan/Rumon'. 'Major' to distinguish from Ruan Minor and Ruan Lanihorne. Little is known of this saint except that his relics were removed to Tavistock Abbey.,Saint's Name Unknown - Saint's name.,"Padel, Cornish place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Ruan Minor,'St. Ruan/Rumon'. 'Minor' to distinguish from Ruan Major and Ruan Lanihorne. Little is known of this saint except that his relics were removed to Tavistock Abbey.,Saint's Name Unknown - Saint's name.,"Padel, Cornish place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
