PlaceName,Etymology,Derivation,ReferenceTitle
Beckermet St. Bridget and St. John,"Possibly, 'stream meeting', in the sense of a junction. Perhaps, more likely, is 'hermit stream'. The saints' names are from church dedications.","bekkr Old Norse - A stream, a beck.; ermite Middle English - A hermit.; mót Old Norse - A meeting, an encounter: used of an assembly of people, or a river-confluence.; Saint's Name Unknown - Saint's name.",A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Bellbank,Obscure.,Obscure element Unknown - Obscure element,Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Berrier and Murrah,'Hill shieling/summer pasture'.,"berg Old English; erg Old Norse - A shieling, a hill-pasture; a summer-pasture camp, a dairy or grazing out-station.; mǭr C; vrá Old Norse - A nook, a corner of land.",Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bewaldeth and Snittlegarth,'Aldgyth's homestead/settlement'.,bū Old English - A dwelling.; garðr Old Norse - An enclosure.; Obscure element Unknown - Obscure element; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names
Bewcastle,'Roman site with booths'.,búð Old Norse; ceaster Old English - A city; an old fortification; a Roman site.,Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Birker and Austhwaite,'Birch-tree sheiling/hill-pasture'.,"birki Old Norse - A place overgrown with birch-trees; a birch copse; a birch.; erg Old Norse - A shieling, a hill-pasture; a summer-pasture camp, a dairy or grazing out-station.; Personal name (Old Norse) Old Norse - Personal name; þveit Old Norse - A clearing, a meadow, a paddock.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Blencogo,'Cuckoo hill-top'.,blain C; cog C,A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Blennerhasset and Kirkland,"Possibly, 'hay shieling at Blenner (= probably, hill farm)'.","blain C; hey Old Norse - Hay.; kirkja Old Norse - A church.; land Old Norse - Land (as part of earth's surface); an estate; new arable area.  In minor and field names: strip in a field-system.  In Scandinavian names: land by water or by a river, a shore.; sǽtr Old Norse - A mountain pasture, a shieling.; treβ C",E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Blindbothel,'Building' with an obscure first element.,"bōðl Old English - A dwelling, a dwelling-place, a house.; Obscure element Unknown - Obscure element",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
"Blindcrake, Isel and Redmaine",'Rock summit'.,"blain C; creig C; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; main C; Personal name (Old English) Old English - Personal name; rïd C",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Boltons,'Collection of buildings'.,"bōðl-tūn Old English - An enclosure with buildings, a collection of buildings.",Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Bootle,'Dwelling'.,"bōðl Old English - A dwelling, a dwelling-place, a house.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland
Borrowdale,"'Valley of the fortification' or perhaps, 'valley of the river fortification'.","á Old Norse - A river.; borg Old Norse - A fort, a stronghold; a fortified hill.; dalr Old Norse - A valley.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland
