PlaceName,Etymology,Derivation,ReferenceTitle
Seaton and Wassand,'Lake farm/settlement'. 'Sand ford'.,"sǣ Old English - A lake; sea.  Usually means ""sea"" when used as a first element, and ""lake"" when used as a second element.; sandr Old Norse - Sand.; tūn Old English - An enclosure; a farmstead; a village; an estate.; vað Old Norse - A ford.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Seaton Ross,'Lake farm/settlement'. The area has been drained and there is no lake here now. It was held by the Roos or Ross family from the 12th until the 17th century.,"Family name Unknown - Family name.; sǣ Old English - A lake; sea.  Usually means ""sea"" when used as a first element, and ""lake"" when used as a second element.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Settrington,"Perhaps,'farm/settlement at/called *Saettering (= the robber's place)' or with the same element used as a personal name, 'Saetere'. Alternatively, 'drain/ditch farm/settlement'.","-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; sǣtere Old English - A robber.; seohtre Old English - A drain, a ditch.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Sewerby cum Marton,'Sigvarthr's farm/settlement'. 'Pool farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; mere Old English - A pond, a pool, a lake.; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Sherburn,'Bright/clear stream'.,"burna Old English - A stream.; scīr Old English - A shire, a jurisdiction, an administrative district, a county.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Shipton,'Briar farm/settlement'.,"hēope Old English - The fruit of the wild rose, a hip.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Sigglesthorne,'Sigel's thorn-tree'.,Personal name (Old Norse) Old Norse - Personal name; þorn Old Norse - A hawthorn-tree.,Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Skeffling,"Uncertain. Possibly, '*Sceftela's place' or 'Skapti's place' or perhaps, '*Sceftela's people'. Alternatively, a Scandinavianised, 'shaft-place' or an -ing formation of a lost place-name, 'shaft wood/clearing' denoting a place where shafts were obtained or","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; sceaft Old English - A shaft, a pole, probably used of a pole acting as a landmark or boundary post.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Skelton,'Shelf farm/settlement'.,"scelf Old English - A shelf, a shelving terrain; a pinnacle, battlement.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Skerne,Named after the Skerne Beck.,Stream-Name Unknown - Stream-name.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Skidby,'Skyti's farm/settlement' or 'dirty farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Skipsea,'Ship lake '.,"sǽr Old Norse - A lake, sea.; skip Old Norse - A ship.",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Skipwith,"'Sheep specialised-farm'. Later, the second element was replaced with ON vithr, 'wood'.","scēp Old English; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Skirpenbeck,"'Dried-up brook' or perhaps, 'brook called *Skerping (= the dried-up one)' .","bekkr Old Norse - A stream, a beck.; skerpin Old Norse - A dried-up stream, dried-up barren land.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Sledmere,'Valley pool'.,"mere Old English - A pond, a pool, a lake.; slæd Old English",E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
South Cave,Probably a lost stream-name. 'South' to distinguish from North Cave.,Stream-Name Unknown - Stream-name.,Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
South Dalton,'Valley farm/settlement'. 'South' to distinguish from North Dalton.,dæl Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
South Frodingham,"Either, 'homestead/village of Froda's people' or 'homestead/village at Froda's place'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
South Skirlaugh,'Bright wood/clearing'. 'South' to distinguish from North Skirlaugh.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; scīr Old English - A shire, a jurisdiction, an administrative district, a county.",Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Southburn,'South spring/stream'.,"brunnr Old Norse - A well, a spring.; burna Old English - A stream.; sūð Old English - South, southern.; suðrœnn Old Norse - Southern, southerly.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Southcoates,'Soti's cottages'.,"cot Old English - A cottage, a hut, a shelter, a den.; Personal name (Old Norse) Old Norse - Personal name",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Spaldington,"'Farm/settlement of the *Spaldingas (= the people of the Spalde)'. Perhaps off-shoots of the Spalde who are mentioned in the Tribal Hidage and give their name to Spalding, Lincolnshire. Alternatively, 'farm/settlement on the Spalding (= ditch place)', a o","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; River-name Unknown - River-name; spāld Old English - Spittle, spit; perhaps used of a river or stream.; Tribal-Name Unknown - Tribal-name.; tún Old Norse - An enclosure, a farmstead.",Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Speeton,"'Speech farm/settlement', perhaps denoting the hundred meeting place.",spēc Old English; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
Sproatley,'Sprout wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; sprota Old English - A sprout, a shoot, a twig.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Stillingfleet with Moreby,'Stream of *Styfel's people' or 'stream at *Styfel's place'. 'Moor farm/settlement'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; bȳ Old Norse - A farmstead, a village.; flēot Old English - An estuary, an inlet of the sea, a small stream.; mór Old Norse - A marsh; barren upland.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Storkhill and Sandholme,"It is thought unlikely that the name derives from OE storc, 'a stork'. Rather the name may be derived from an hypothetical OE *storc or ON *stork, 'land built up or increased' through drainage, which, it has been argued, would make sense topographically.","holm Old English - Water, the sea, ocean (in late OE poetic usage); island (in late OE prose); mound, hill (possibly).; Obscure element Unknown - Obscure element; sand Old English - Sand.",Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Storwood,'Brushwood clearing'.,"storð Old Norse - A young wood, a plantation, land growing with brushwood.; þveit Old Norse - A clearing, a meadow, a paddock.",Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Sunderlandwick,"'Specialised-farm on detached land' or perhaps, 'Sunderland's specialised-farm'.","Place-name Unknown - Place-name; sundor-land Old English - Land set apart for some special purpose, private land, detached land.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Sunk Island,"In the 17th century, it was a small island rising out of a sandbank in the Humber. The north arm of the river has since filled up, and the 'island' is now part of the mainland.",Place-name Unknown - Place-name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Sutton on Hull,'South farm/settlement' on the River Hull.,"River-name Unknown - River-name; sūð Old English - South, southern.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Sutton upon Derwent,'South farm/settlement' on the River Derwent.,"River-name Unknown - River-name; sūð Old English - South, southern.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Swanland,'Svan's grove'.,lundr Old Norse - A small wood.; Personal name (Old Norse) Old Norse - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names
Swine,'Creek'.,"swin Old English - A creek, a channel.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Thearne,'Thorn-tree'.,þorn Old English - A hawthorn-tree.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names
