PlaceName,Etymology,Derivation,ReferenceTitle
Elsted,'Elder-tree(s) place'.,"ellern Old English - An elder-tree.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Etchingham,'Homestead/village of Ecci's people' or 'hemmed-in land of Ecci's people'.,"-ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Ewhurst,'Yew-tree wooded hill'.,hyrst Old English - A wooded hill.; īw Old English - A yew-tree.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Fairlight,'Ferny wood/clearing'.,"fearn Old English - A fern; ferns; a ferny place.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Falmer,'Fallow-coloured pond'.,"fealu Old English - Fallow, pale brown or reddish yellow.; mere Old English - A pond, a pool, a lake.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Felpham,'Fallow hemmed-in land'.,"fealu Old English - Fallow, pale brown or reddish yellow.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Fernhurst,'Ferny wooded hill' or 'bracken-covered wooded hill'.,fearn Old English - A fern; ferns; a ferny place.; hyrst Old English - A wooded hill.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Ferring,"'*Fera's people'. cf. Feering, Essex.",-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Findon,"Uncertain. Perhaps, 'heap hill' or 'hill called Fin (= the heap)'. Alternatively, 'coarse grass hill'.","dūn Old English - A hill.; fīn Old English - A heap, espcially of wood, a heap or pile of other material. (May sometimes refer to a hill or mound.); finn Old English - Coarse grass.",Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Fittleworth,'Fitela's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Fletching,'*Flecci' s people'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Folkington,'Farm/settlement connected with *Folc(a)'.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Ford,'Ford'.,ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Framfield,"'*Fremma's/*Fremi's open land' or perhaps, 'unfriendly open land'. Later spellings indicate show confusion with Frant.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; fremde Old English - Foreign, alien, strange; unfriendly; estranged from, remote from.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Frant,'Overgrown with fern/bracken'.,fernðe Old English,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
