PlaceName,Etymology,Derivation,ReferenceTitle
West Bridgford,Ford by the bridge.,brycg Old English - A bridge; a causeway.; ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
West Burton,"Fortified farm, or farm associated with a stronghold.",burh Old English - A fortified place.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; The Vocabulary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire
West Drayton,'Portage farm/settlement' or 'dragging-place farm/settlement'.,"dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
West Leake,Brook.,lœ́kr Old Norse - A brook.,Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
West Retford,Red ford.,ford Old English - A ford.; rēad Old English - Red.,Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names
West Stockwith,'Tree-stump landing-place'.,"hȳð Old English - A landing place on a river; an inland port.; stocc Old English - A tree-trunk, a stump, a log of wood, a stock (esp. in boundary marks or place-names that denote structures made of logs); a set of stocks as an engine of punishment.",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Weston,West farm.,"tūn Old English - An enclosure; a farmstead; a village; an estate.; west Old English - Western, west.",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Whatton,Farm where wheat is grown.,hwǣte Old English - Wheat.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Widmerpool,Wide lake pool.,"mere Old English - A pond, a pool, a lake.; pōl Old English - A pool.; wīd Old English - Wide, spacious.",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names
Wigsley,Woodland clearing of a man called *Wicg.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Wilford,"Willow-tree ford, or ford of a man called Willa.",ford Old English - A ford.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names
Willoughby on the Wolds,"Village where willow-trees grow. 'The Wolds' are OE wald in the sense 'high tract of open land' (PNNt:13, DEPN:529, Mills:388).","bȳ Old Norse - A farmstead, a village.; wald Old English; wilig Old English",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Winkburn,"Stream of a man called Wineca, or a stream with bends in it.","burna Old English - A stream.; Personal name (Old English) Old English - Personal name; wincel Old English - A nook, a corner.",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names
Winthorpe,Outlying farm of a man called Vigmundr.,"Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Wiseton,"Marshy-meadow farm, or farm of a man called Wisa.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; wisc Old English - A marshy meadow.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire
Wiverton Hall,Farm of a man called Wigfrid.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.; The Place-Names of Nottinghamshire; E. Ekwall; Dictionary of English Place-Names
Wollaton,Farm of a man called Wulflaf.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire
Woodborough,Stronghold by the wood.,"burh Old English - A fortified place.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire
Woodhouse Hall,Named in 1663 after the adjacent Holbeck Woodhouse.,"hall Old English - A slope, a hill; a boulder.; Place-name Unknown - Place-name",Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Worksop,"The second element is OE hop 'enclosure, valley, remote place'; the first is either a masculine personal name OE *Weorc or OE (ge)weorc 'a work, a building construction'.","hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; Personal name (Old English) Old English - Personal name; weorc Old English - A work, a building structure; a fortification.",E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Wysall,"Possibly, hill-spur of the heathen shrine.",hōh Old English - A heel; a sharply projecting piece of ground.; wīg Old English - An idol; a shrine.,Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names
