PlaceName,Etymology,Derivation,ReferenceTitle
Kinnersley,"'Cyneheard's wood/clearing'. The original final element was OE eg, 'island', subsequently replaced by OE heag, 'enclosure'.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Knockin,The name appears to have been associated with both the Welsh and OE words for 'hillock'.,cnocc C; cnocc Old English - A hillock.,Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Lee Brockhurst,"'Wood/clearing by Brockhurst (= badger's wooded hill, from OE brocc and hyrst)'. There is apparently a settlement called Brockhurst in Wem parish, but there are no references earlier than the 18th century for it.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Place-name Unknown - Place-name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names
Leebotwood,'Botta's wood' with the later addition of 'clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; wudu Old English - A wood; or wood, timber.",Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; Watts; Dictionary of County Durham Place-names.; A.D. Mills; Dictionary of English Place-Names
Leighton,'Leek enclosure/herb garden'.,lēac-tūn Old English - A leek enclosure; a herb garden.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names
Lilleshall,'Lill's hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Linley,'Lime-tree wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; lind Old English - A lime-tree.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Little Wenlock,"Perhaps, 'white enclosed place'.",loca Old English - An enclosure.; parva Latin - Small.; winn Old English - A pasture.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Llanfair Waterdine,"Originally, simply 'water valley'. Later, 'St. Mary's church' was added.","denu Old English - A valley.; lann C; Saint's Name Unknown - Saint's name.; wæter Old English - Water, a river, a lake.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Llanyblodwel,'Blood spring/stream' with the later addition of 'church'.,"blōd Old English - Blood.  (Probably used of blood-red colour, as a red-leaved tree or red soil.); lann C; wella Old English",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Longdon upon Tern,'Long hill' on the River Tern.,"dūn Old English - A hill.; lang Old English - Long, tall.; River-name Unknown - River-name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names
Longford,"'The long ford', perhaps referring to a causeway across the Strine Brook.","ford Old English - A ford.; lang Old English - Long, tall.",Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Longnor,"Possibly, 'tall alder-tree' but perhaps, 'long alder-copse' is more likely.","alor Old English - An alder-tree.; lang Old English - Long, tall.",Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Loppington,"Perhaps, 'farm/settlement connected with *Loppa' or 'farm/settlement at the spidery place'. Alternatively, it has been suggested that the first element could be a hitherto unrecognised OE element *lop, 'hill', cognate with modern English lump; Loppington","-ing- Old English - Connective particle, linking a first element to a final element.; loppe Old English - A spider.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Loughton,'Lake farm/settlement'.,"luh Old English - A lough, a lake, a pool.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Ludford,"'Noisy stream ford', referring to a crossing of the River Teme.","ford Old English - A ford.; hlūd Old English - Loud, noisy.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Ludlow,"'Noisy stream mound/hill', referring to this stretch of the River Teme. In this case, the mound may be a large tumulus that was destroyed when the town was expanded in 1199.","hlāw Old English - A tumulus; a hill.; hlūd Old English - Loud, noisy.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified)
Lydbury North,"'Fortification on the *Hlyde (= noisy stream)', perhaps an early name for the River Kemp.",burh Old English - A fortified place.; River-name Unknown - River-name,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names
Lydham,"Uncertain. Possibly, 'at the gates' or 'at the slopes', but the significance of either of these interpretations is unclear.",hlid Old English - A slope.,A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Madeley,'*Mad(d)a's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Mainstone,'Mighty stone'. A stone weighing around 230 lbs is in the church here and tradition holds that it was used as a test of strength.,"mægen Old English - Might, power.; stān Old English - A stone, stone, rock.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Melverley,"Probably, 'mill-ford wood/clearing'. An alternative suggestion is that the first part of the name is a Welsh place name, W mel, 'honey' and gwern, 'alder-tree'.","ford Old English - A ford.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; myln Old English - A mill.",Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Meole Brace,"Uncertain. Perhaps an old name for the Meole Brook derived from OE melo, 'meal'. If the water was turbid, it may have given the impression of flour or meal suspended in the water. The manor passed to Adolf de Braci at the beginning of the 13th century.",Family name Unknown - Family name.; River-name Unknown - River-name,Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Middleton Scriven,'Middle farm/settlement'. The origins of the affix are uncertain.,"Family name Unknown - Family name.; middel Old English - Middle.; scrivener Middle English - A scribe, a clerk.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Milson,"Uncertain. Either, 'mill-stone' or 'Mula's stone'. It has been suggested that this name may have originally been 'Mula's farm/settlement' and early reinterpreted as 'mill-stone'. There are no -stan spellings, but there is one in -tun.",mylen-stān Old English - A millstone; the kind of rock from which millstones are cut.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Minsterley,'Monastery wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; mynster Old English - A monastery, the church of a monastery or religious body, a church served by secular clergy.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Monkhopton,'Valleyfarm/settlement'. It was a possession of Wenlock Priory.,hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; monke Middle English - A monk.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Montford,Uncertain. Perhaps 'community ford'. The bridge here was a meeting place between English and Welsh representatives during times of negotiation. The -t- spellings arose from an association with Simon de Montfort in the 13th century and became more or less,ford Old English - A ford.; māna Old English - A community.,Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
More,'Marsh'.,"mōr Old English - A marsh, barren upland.",Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Moreton Corbet,'Marsh farm/settlement'. It was frequently associated with the Corbet family in the 13th century.,"Family name Unknown - Family name.; mōr Old English - A marsh, barren upland.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Moreton Say,'Marsh farm/settlement'. It was held by Robert de Say in 1255.,"mōr Old English - A marsh, barren upland.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Morville,"Uncertain. The generic is 'open land'. Both a river-name and a hill-name, the latter derived from Celtic *mamm, 'hill', have been suggested, but there is as yet no satisfactory etymology for this name.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; mamm C; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Much Wenlock,"Perhaps, 'white enclosed place'. White probably refers to the limestone escarpment of Wenlock Edge.","loca Old English - An enclosure.; magna Latin - Big, great.; wïnn C",Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Munslow,"Uncertain. 'Mound/hill', with an obscure specific, possibly a personal or place name, '*Munse' or '*Munsel'.",hlāw Old English - A tumulus; a hill.; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Myddle,"Possibly, 'small confluence', although this is not supported by any present day features of the landscape. The spellings may reflect of diminutive form of the element in -el.",mȳðel Old English - Small confluence.,E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Myndtown,'Mountain' with the modern addition of 'town'.,mönið C,E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Nash,"'At the ash-tree'. The earliest available spellings, 12th century, are Latin, 'Fraxinus'. The N- appears late, probably stemming from a misdivision of ME atten ashe.",æsc Old English,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
