PlaceName,Etymology,Derivation,ReferenceTitle
Thornton le Fen,'Thorn-tree farm/settlement' in the fen.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þorn Old English - A hawthorn-tree.,A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names
Thornton le Moor,'Thorn-tree farm/settlement' on the moor.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þorn Old English - A hawthorn-tree.,Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Thorpe in the Fallows,"'Outlying farm/settlement' in the ploughed land. Also recorded as 'Thurulf's outlying farm/settlement' (1115-1254), an ON personal name.","falh Old English; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Thorpe on the Hill,'Outlying farm/settlement' on the hill.,"þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire
Thorpe St. Peter,'Outlying farm/settlement'. The church is dedicated to St. Peter.,"Saint's Name Unknown - Saint's name.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire
Thorpe Tilney,'Outlying farm/settlement'. It was held by the de Tilney family.,"Family name Unknown - Family name.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Threekingham,"Apparently, 'homestead/village of the *Tricingas', a tribal name of obscure orgins. The obscure element 'Tric' appears as a former name of Skegness (1086).","hām Old English - A village, a village community, a manor, an estate, a homestead.; Tribal-Name Unknown - Tribal-name.",Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names
Thurlby,'Thorulfr's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Thurlby,'Thorulf's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Timberland,'Timber grove'.,"lundr Old Norse - A small wood.; timbær Old Norse - Timber, trees, wood.; timber Old English - Timber, trees; a wooden building.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Toft and Lound,'Curtilage'. 'Grove'.,"lundr Old Norse - A small wood.; toft Old English - A curtilage, the plot of ground in which a dwelling stands.",E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Toft next Newton,'Curtilage' next to Newton.,"Place-name Unknown - Place-name; toft Old English - A curtilage, the plot of ground in which a dwelling stands.",Cameon et al.; Place-names of Lincolnshire; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Torksey,'*Turc's island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; Personal name (Old English) Old English - Personal name",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire
Tothill,"'Tota's wood/clearing'. Endings in OE hyll, 'hill', are late and sporadic. Nearby Toot Hill (TF 42 81) could suggest OE tot, 'look out', as a possible first element.","lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Toynton All Saints with St. Peter,"'Farm/settlement connected with Tota' or perhaps, 'farm/settlement at *Toting (= the look-out place)'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tōt Old English - A look-out.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names
Trusthorpe,'Strutr's outlying farm/settlement'.,"Personal name (Old Norse) Old Norse - Personal name; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Tumby,"Uncertain. 'Tumi's farm/settlement' or perhaps, 'enclosure farm/settlement'.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name; tún Old Norse - An enclosure, a farmstead.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire
Tupholme,"'Tupi's island'. Alternatively, 'ram island'.","holmr Old Norse - An island, an inland promontory, raised ground in marsh, a river-meadow.; Personal name (Old Norse) Old Norse - Personal name; tup Middle English - A ram, a tup.",Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Twigmore,'Twicga's moor'.,"mōr Old English - A marsh, barren upland.; Personal name (Old English) Old English - Personal name",Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names
Tydd St. Mary,"'Teat', perhaps in the sense of 'small hill', but the significance is uncertain. Alternatively, 'brushwood hill'. St. Mary from the dedication of the church. St. Mary to distinguish from Tydd St. Giles, Cambridgeshire.","Saint's Name Unknown - Saint's name.; titt Old English - Teat, nipple.; tydd Old English - Brushwood, shrubs.",E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names
Uffington,'Farm/settlement connected with Uffa'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names
Ulceby,'Ulfr's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Ulceby with Fordington,'Ulfr's farm/settlement'. 'Farm/settlement connected with Fortha'.,"-ingtūn Old English - A settlement called after, or connected with . . .; bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names
Upton,'Higher farm/settlement'.,"tūn Old English - An enclosure; a farmstead; a village; an estate.; upp Old English - Up, higher up, upon.",Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Usselby,'Oswulf's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; Cameron; Dictionary of Lincolnshire Place-names
Utterby,'Uhtred's/Uhere's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name",Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names
Waddingham,'Homestead/village of Wada's people' or 'homestead/village at Wada's place'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire
Waddington,Farmstead associated with Wada.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name; Wada Old English - Masculine personal name.",
Waddington,'Farm/settlement connected with Wada'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Waddingworth,'Enclosure connected with Wada'.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.",A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Wainfleet All Saints and St. Mary,'Wagon stream'.,"flēot Old English - An estuary, an inlet of the sea, a small stream.; wægn Old English - A wagon, a cart.",Cameon et al.; Place-names of Lincolnshire; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Waithe,'Ford'.,wæd Old English - A ford.,Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameon et al.; Place-names of Lincolnshire; A.D. Mills; Dictionary of English Place-Names
Walcot near Billinghay,'Britons' cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; walh Old English",Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names
Walcot near Folkingham,'Britons' cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; walh Old English",A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; E. Ekwall; Dictionary of English Place-Names
Walesby,"'Valr's farm/settlement' or perhaps, 'Britons' farm/settlement'.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name; walh Old English",Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names; Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Walmsgate,"'Waldmaer's point of land'. Spellings with '-gate' do not appear until late in the 16th century, probably a product of popular etymologising.","gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.); Personal name (Old English) Old English - Personal name",Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Waltham,'Forest homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; wald Old English",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire
Washingborough,"Uncertain. Perhaps, 'fortification at/near the wash', referring to a low-lying tract of land which is prone to flooding. Alternatively, 'fortification of *Wassa's people'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name; wæsc Old English - A washing, a flood.",Cameron; Dictionary of Lincolnshire Place-names; Cameon et al.; Place-names of Lincolnshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Welbourn,'Spring stream'.,burna Old English - A stream.; wella Old English,Cameron; Dictionary of Lincolnshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire
Welby,'Spring/stream farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; wella Old English",Cameron; Dictionary of Lincolnshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameon et al.; Place-names of Lincolnshire
