PlaceName,Etymology,Derivation,ReferenceTitle
Hook,"'Hook', referring to a topographical feature, probably a small hill-spur here.",hōc Old English - A hook; a projecting piece of ground.,Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Horley,"'Horn-shaped wood/clearing' or perhaps, 'Horne's wood/clearing'.","horn Old English - A horn; something shaped like a horn; a hornlike projection on a building; a projecting piece of land, esp. formed in a river-bend; a projecting headland; a horn-shaped hill.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Place-name Unknown - Place-name",Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Horne,"'Horn-shaped place', either referring to a piece of land or topographical feature.","horn Old English - A horn; something shaped like a horn; a hornlike projection on a building; a projecting piece of land, esp. formed in a river-bend; a projecting headland; a horn-shaped hill.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey
Horsell,"'Dirty shelter'. Forms show confusion of the second element with OE hyll, 'hill' and wella, 'spring/stream'.","horu Old English - Filth, dirt.; sell Old English - A shed, a shelter for animals, a herdsman's hut.",Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Kew,"Partly uncertain. There are number of examples of place-names containing these two elements (eg., Cainhoe, Keysoe). Thus, perhaps, 'hill-spur called *Caeg (= the key-shaped one)' as a place-name, or simply 'key-shaped hill-spur' . The first element might","cǣg Old English - A key; perhaps used topographically of hills.; hōh Old English - A heel; a sharply projecting piece of ground.; key Middle English - A quay, a wharf.; Place-name Unknown - Place-name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; The Vocabulary of English Place-Names
Kingston on Thames,'King's farm/settlement' on the River Thames. The hundred takes is name from this manor. It was a demesne manor of West Saxon kings and several were crowned here. The location of the meeting-place is unknown.,cyning Old English - A king.; hundred Old English - One hundred; an administrative division of a county.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; Anderson (unspecified work)
Kingswood,'King's wood'.,"cyning Old English - A king.; wudu Old English - A wood; or wood, timber.",Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Leatherhead,"'Public ford'. Alternative suggestions of PrW ledrid, 'grey ford' are considered less likely. The place is located on the River Mole where it is crossed by an important road.","lēode Old English - Men, people, country.; rida Old English - A riding path, a ford that can be ridden.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey
Leigh,'Wood/clearing.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Limpsfield,"'Open land at *Limen', a Celtic place-name meaning 'elm wood'.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; Place-name Unknown - Place-name",Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Lingfield,Probably 'open land of the people of Leigh'.,Place-name Unknown - Place-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey
Long Ditton,'Ditch farm/settlement'. 'Long' from the shape of the parish.,"dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; lang Old English - Long, tall.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names
Malden,'Crucifix hill'.,dūn Old English - A hill.; mēl Old English,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey
Merrow,"Literally, 'fat', probably referring to the high fertility of the land.","mearg Old English - Marrow, fat.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names
Merstham,"'Weasel-lair farm/settlement' or perhaps, 'horse-paddock farm/settlement'.","hām Old English - A village, a village community, a manor, an estate, a homestead.; mearð Old English - A marten, a weasel.; mearh Old English - Horse, steed.; sǣt Old Norse - A lurking place, a lair; a trap.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey
Merton,'Pool farm/settlement'.,"mere Old English - A pond, a pool, a lake.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names
Mickleham,'Large homestead/village' or 'large hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; micel Old English - Big, great.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names
Mitcham,'Large homestead/village' or 'large hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; micel Old English - Big, great.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey
Morden,'Moor hill'.,"dūn Old English - A hill.; mōr Old English - A marsh, barren upland.",Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
